ENERGY,TOTFAT,CHOL,TOTALCARB,ADDSUG,PROT,VITD,VITA,VITB2,VITB12,VITC,CALC,SOD,IRON,POT,PHOS,HLTI,VIT_ESS,PROT_IN,LOW_SOD
1,1,1,1,2,2,1,2,0,1,1,0,1,2,0,0,0.55,0.272,0.672,0.364
2,1,0,2,1,1,0,0,2,1,0,2,0,0,2,0,0.537,0.274,0.471,0.845
2,1,1,2,0,0,0,1,1,2,1,2,2,0,1,1,0.531,0.251,0.474,0.604
1,2,2,0,0,0,0,0,0,0,2,1,1,0,1,2,0.253,0.264,0.513,0.335
2,1,0,1,2,2,2,2,1,0,1,0,2,1,1,0,0.648,0.439,0.828,0.461
1,2,0,2,1,0,0,0,0,0,1,0,0,2,2,0,0.287,0.093,0.431,0.625
1,0,0,1,2,2,1,2,2,1,1,2,1,2,2,2,0.852,0.498,0.945,0.616
0,0,0,0,0,0,2,2,2,0,1,2,1,1,2,2,0.609,0.665,0.528,0.589
0,0,0,0,2,0,2,1,1,2,1,1,2,2,0,2,0.536,0.497,0.396,0.479
1,2,1,1,1,0,0,2,2,0,2,2,2,1,2,1,0.674,0.68,0.656,0.606
2,0,0,0,1,1,1,1,0,1,0,0,2,2,0,2,0.449,0.108,0.358,0.375
2,2,2,2,2,2,2,0,0,1,2,1,0,1,1,1,0.626,0.505,0.862,0.459
0,2,0,2,1,0,1,2,2,2,2,0,2,2,1,1,0.547,0.757,0.344,0.33
2,2,2,1,0,0,1,0,1,1,1,0,2,2,2,1,0.389,0.086,0.543,0.37
1,1,0,0,1,0,2,0,0,0,0,0,1,2,1,2,0.392,0.255,0.54,0.483
0,2,0,1,2,2,1,0,0,0,0,2,0,1,2,1,0.516,0.199,0.843,0.745
2,1,0,0,0,0,1,1,1,2,2,0,2,0,0,1,0.46,0.343,0.271,0.379
0,0,1,2,0,0,1,2,1,1,2,2,2,1,1,0,0.536,0.512,0.422,0.622
0,0,0,0,0,1,1,2,1,1,2,0,2,0,0,0,0.369,0.357,0.1,0.354
0,1,1,1,1,1,1,2,0,1,2,0,1,1,1,1,0.671,0.432,0.352,0.589
0,2,0,1,0,2,1,2,0,2,0,2,1,0,0,1,0.445,0.431,0.556,0.371
2,2,1,2,1,1,2,0,1,1,2,1,1,0,0,1,0.473,0.417,0.326,0.381
1,2,1,1,1,2,1,0,1,2,1,2,1,2,0,1,0.626,0.333,0.793,0.38
0,0,0,0,1,2,1,0,2,0,2,1,0,0,1,0,0.546,0.42,0.682,0.75
2,0,2,0,2,0,0,2,2,2,0,1,2,2,2,1,0.568,0.657,0.655,0.469
2,1,2,0,0,0,1,1,2,1,1,0,0,1,2,2,0.557,0.28,0.495,0.628
0,1,1,1,0,2,2,2,2,2,0,0,2,0,2,0,0.582,0.685,0.496,0.499
1,1,0,1,0,2,0,0,1,0,0,1,1,0,2,0,0.451,0.092,0.845,0.604
0,1,0,1,1,2,0,0,1,2,2,0,1,0,2,1,0.514,0.356,0.552,0.462
0,1,1,0,0,2,0,0,1,0,0,0,1,2,2,1,0.361,0.112,0.662,0.373
0,0,1,0,1,1,1,1,2,1,0,1,0,0,2,0,0.534,0.263,0.35,0.835
2,2,2,1,2,2,2,0,1,2,2,1,0,2,2,1,0.769,0.685,0.973,0.599
0,0,2,0,1,0,0,2,1,0,0,0,0,0,0,2,0.198,0.183,0.06,0.501
2,1,0,1,0,0,1,2,0,2,0,2,0,1,1,1,0.772,0.495,0.643,0.969
2,0,0,2,2,0,1,0,2,1,2,1,0,0,2,0,0.582,0.433,0.49,0.849
0,2,0,1,0,1,1,0,0,1,1,1,1,1,2,0,0.462,0.178,0.518,0.592
0,2,1,2,1,0,1,0,1,2,1,1,1,2,2,1,0.454,0.354,0.466,0.472
0,1,0,0,2,1,1,2,1,1,2,0,0,1,2,2,0.683,0.432,0.369,0.697
2,0,2,2,0,0,0,0,0,2,2,2,2,1,1,2,0.504,0.523,0.637,0.449
2,2,2,1,0,1,0,0,2,2,1,2,1,1,1,1,0.612,0.524,0.701,0.474
0,1,0,0,0,1,2,1,2,2,0,2,1,2,2,0,0.596,0.652,0.55,0.576
2,0,2,2,1,2,2,2,0,1,0,1,0,1,1,0,0.609,0.499,0.906,0.605
1,1,1,1,0,2,0,0,2,0,0,1,1,1,2,1,0.67,0.334,0.945,0.598
2,0,2,1,1,0,2,0,0,0,0,0,0,2,1,0,0.402,0.281,0.557,0.726
2,1,1,2,0,1,0,1,0,2,1,1,0,1,0,1,0.667,0.36,0.469,0.715
0,2,2,1,2,2,2,2,2,0,0,1,1,0,2,2,0.503,0.583,0.642,0.358
2,2,2,0,1,0,0,0,2,2,2,2,1,0,1,0,0.341,0.594,0.554,0.346
1,2,0,1,1,0,0,2,0,1,1,0,2,1,2,1,0.472,0.255,0.529,0.487
1,2,1,0,2,1,0,0,2,0,1,1,0,1,0,2,0.537,0.326,0.504,0.619
2,2,0,0,2,0,1,0,1,0,1,2,2,2,0,2,0.377,0.178,0.495,0.356
1,0,2,2,0,1,1,2,1,2,1,0,2,1,1,2,0.627,0.415,0.434,0.332
2,1,0,2,1,2,2,2,2,1,1,2,1,0,2,0,0.673,0.59,0.737,0.487
1,1,1,0,0,2,0,2,2,2,1,2,0,0,0,1,0.715,0.569,0.706,0.579
1,2,0,0,1,0,1,1,1,2,2,0,0,1,1,1,0.609,0.41,0.528,0.594
1,0,1,0,2,1,0,0,2,2,1,1,0,2,2,0,0.677,0.486,0.657,0.853
2,2,1,1,1,2,1,1,2,1,0,0,2,1,2,1,0.625,0.242,0.789,0.338
1,1,1,2,1,0,2,2,0,2,1,2,2,1,0,2,0.594,0.68,0.444,0.506
2,2,1,0,0,1,2,2,1,2,2,0,2,2,1,2,0.695,0.753,0.561,0.375
2,0,0,2,0,1,1,2,2,2,2,0,2,1,1,0,0.683,0.734,0.432,0.49
2,0,1,2,1,2,1,2,0,0,2,0,1,1,0,1,0.542,0.409,0.621,0.214
1,1,1,0,2,0,0,0,0,0,0,2,0,0,0,0,0.258,0.103,0.405,0.713
2,1,1,1,2,1,0,0,0,0,1,1,2,1,2,0,0.513,0.174,0.69,0.711
2,1,1,2,1,2,1,2,1,0,0,1,1,2,2,2,0.659,0.333,0.894,0.507
1,2,0,2,1,1,2,2,0,1,2,2,2,0,1,0,0.53,0.57,0.491,0.501
1,2,1,0,0,0,1,1,1,1,0,1,0,1,0,0,0.427,0.197,0.503,0.618
1,2,0,0,1,0,2,0,1,2,2,2,1,1,0,1,0.54,0.653,0.542,0.336
0,1,0,0,0,2,0,0,1,1,1,0,1,0,1,1,0.351,0.007,0.532,0.357
1,1,2,1,1,0,1,2,2,2,0,1,1,1,2,0,0.633,0.676,0.701,0.596
0,0,2,0,1,1,1,0,0,1,1,1,1,1,1,2,0.458,0.187,0.537,0.501
1,1,0,0,1,1,0,2,0,2,0,2,1,0,0,2,0.504,0.422,0.362,0.501
2,1,1,2,0,1,2,2,1,0,0,2,1,0,0,1,0.513,0.422,0.298,0.468
2,0,1,2,0,2,0,2,0,0,0,2,1,2,0,0,0.397,0.33,0.742,0.356
1,2,1,0,1,0,0,1,1,0,1,0,2,0,2,0,0.193,0.036,0.392,0.34
1,0,1,2,2,1,1,1,2,0,1,2,0,0,2,0,0.627,0.276,0.47,0.853
1,2,0,2,1,1,0,0,1,0,1,1,2,0,0,0,0.256,0.079,0.339,0.356
2,2,1,2,1,0,2,1,2,1,2,2,2,2,2,2,0.666,0.667,0.629,0.483
2,1,2,0,2,1,1,2,1,2,0,0,1,1,2,2,0.56,0.429,0.547,0.383
0,2,0,0,1,0,1,2,0,2,0,1,1,0,1,0,0.301,0.44,0.4,0.453
1,1,1,2,0,0,2,1,0,2,2,1,0,0,1,0,0.634,0.596,0.45,0.817
2,1,0,2,1,1,1,0,2,0,1,2,2,0,0,2,0.48,0.253,0.302,0.456
1,1,2,1,2,2,0,1,0,2,2,0,1,0,1,0,0.44,0.33,0.706,0.348
2,2,2,0,2,1,2,1,0,0,2,2,0,2,1,2,0.596,0.495,0.696,0.617
2,1,0,2,2,1,0,0,2,2,1,2,0,0,2,1,0.712,0.426,0.484,0.872
0,1,0,0,1,0,2,0,2,0,1,0,1,0,0,0,0.214,0.347,0.107,0.351
1,2,1,1,1,2,1,2,0,0,2,0,2,0,0,0,0.373,0.341,0.561,0.259
2,2,0,1,1,2,1,0,0,0,0,2,2,1,0,1,0.462,0.165,0.786,0.359
1,2,1,2,0,0,1,2,2,2,0,2,1,1,1,0,0.549,0.668,0.629,0.471
0,2,2,0,2,0,1,1,1,1,2,1,2,2,1,2,0.421,0.332,0.537,0.357
2,0,1,2,1,1,2,0,1,2,0,0,0,2,1,2,0.697,0.421,0.442,0.748
0,1,2,1,0,2,0,0,1,2,0,2,0,1,0,1,0.527,0.36,0.645,0.581
0,1,2,1,1,0,0,1,2,1,1,2,1,2,0,0,0.389,0.354,0.363,0.453
1,1,1,0,0,0,0,2,0,2,2,2,0,0,1,0,0.571,0.601,0.538,0.845
1,2,0,1,1,2,0,1,1,2,0,1,0,0,1,2,0.654,0.263,0.801,0.699
2,2,1,0,1,1,2,2,0,1,1,0,0,0,0,0,0.425,0.361,0.221,0.454
2,1,2,2,0,2,0,1,2,1,0,2,2,0,2,1,0.495,0.258,0.729,0.371
0,0,1,2,0,0,1,2,0,0,1,1,0,0,2,1,0.509,0.249,0.287,0.82
2,1,0,2,0,2,0,0,1,2,2,2,1,2,1,2,0.705,0.521,0.905,0.488
2,0,2,2,0,0,2,0,0,0,1,0,0,0,1,1,0.383,0.198,0.311,0.589
1,1,1,2,0,1,1,1,2,2,2,0,1,2,1,1,0.734,0.58,0.475,0.467
0,0,2,0,0,2,1,2,2,0,1,0,2,1,1,1,0.474,0.443,0.672,0.214
2,1,1,2,1,0,2,1,2,0,2,1,0,0,1,2,0.708,0.602,0.447,0.856
0,2,2,2,1,0,1,0,1,2,1,1,2,2,2,1,0.367,0.327,0.483,0.327
1,2,0,2,0,1,1,0,2,1,1,1,2,2,2,1,0.603,0.334,0.611,0.502
0,2,0,0,1,0,1,0,0,1,0,2,1,1,2,2,0.309,0.176,0.503,0.458
1,0,2,2,0,2,0,1,0,2,2,2,2,2,2,2,0.617,0.519,0.909,0.373
2,0,0,0,1,1,0,2,0,0,1,1,2,0,2,0,0.449,0.279,0.565,0.605
0,2,2,2,0,1,2,2,0,0,2,0,2,1,2,1,0.393,0.571,0.283,0.211
2,0,1,2,1,1,1,1,2,0,2,0,0,2,1,1,0.749,0.414,0.44,0.709
2,1,1,1,2,1,1,0,0,0,0,1,1,1,0,0,0.436,0.181,0.509,0.595
2,0,0,2,1,2,0,2,0,0,2,1,2,2,1,0,0.587,0.517,0.901,0.459
2,1,1,0,2,0,0,1,2,2,1,2,1,2,0,2,0.587,0.502,0.54,0.448
2,2,0,1,0,2,0,0,0,1,0,0,2,0,1,2,0.375,0.022,0.673,0.369
2,0,2,2,2,2,2,0,1,0,1,2,0,0,2,0,0.487,0.272,0.757,0.575
1,2,2,2,0,0,0,1,0,0,2,1,1,2,0,2,0.288,0.344,0.422,0.217
2,0,1,2,1,1,0,1,1,2,0,0,0,0,2,2,0.586,0.198,0.342,0.741
1,0,0,0,1,2,0,1,1,2,0,0,2,1,2,2,0.586,0.267,0.825,0.334
1,1,1,1,2,2,2,1,0,1,0,0,1,1,2,1,0.641,0.242,0.816,0.472
1,2,0,1,1,2,0,1,1,2,0,2,1,1,1,1,0.638,0.337,0.981,0.468
0,2,2,2,2,1,2,2,0,0,0,2,0,0,2,1,0.395,0.439,0.298,0.584
0,1,1,2,0,1,2,1,0,0,1,2,0,2,2,0,0.589,0.329,0.486,0.877
1,0,0,0,0,0,2,2,0,2,0,0,0,2,0,2,0.579,0.58,0.408,0.627
0,2,1,0,1,0,1,2,0,2,2,1,1,0,2,2,0.453,0.602,0.394,0.502
1,1,0,2,1,0,1,1,2,1,1,1,2,2,1,2,0.67,0.347,0.635,0.612
0,2,2,2,0,0,0,2,1,0,0,1,1,2,2,2,0.268,0.36,0.46,0.353
1,2,0,0,2,1,1,1,1,0,2,2,0,1,0,1,0.603,0.352,0.524,0.621
2,1,2,1,2,1,2,0,2,0,2,1,2,2,0,0,0.579,0.652,0.497,0.463
0,1,1,0,2,2,0,2,0,2,1,1,0,0,2,0,0.549,0.419,0.684,0.709
1,0,0,0,2,1,2,0,2,1,1,2,1,2,2,0,0.667,0.495,0.645,0.571
1,1,1,0,1,0,2,0,2,2,1,1,0,1,1,2,0.758,0.672,0.672,0.867
2,2,2,1,0,2,0,1,1,1,2,2,1,1,2,0,0.548,0.33,0.934,0.355
0,1,1,0,2,0,0,2,1,2,0,0,2,1,0,1,0.351,0.439,0.27,0.364
2,1,1,2,1,2,2,0,1,1,1,0,0,2,0,2,0.623,0.279,0.604,0.486
1,0,2,0,0,1,0,0,1,2,2,2,0,2,0,0,0.532,0.516,0.532,0.621
0,0,2,0,0,1,1,2,1,1,2,2,0,0,0,1,0.552,0.421,0.205,0.607
0,1,2,0,1,1,2,0,0,2,0,2,0,0,1,2,0.48,0.416,0.402,0.755
0,1,0,0,0,0,2,1,0,1,2,1,0,0,0,1,0.488,0.413,0.249,0.701
2,0,1,2,0,1,1,2,0,1,0,0,0,0,2,0,0.499,0.176,0.343,0.71
2,0,0,0,0,0,1,0,0,0,0,2,2,0,0,1,0.287,0.107,0.406,0.505
0,0,1,1,1,2,2,2,2,2,1,0,1,0,2,2,0.706,0.672,0.513,0.471
1,0,2,2,2,0,0,2,0,2,0,1,0,1,1,1,0.59,0.518,0.59,0.73
1,1,0,1,2,2,0,2,0,1,0,2,1,2,2,1,0.694,0.356,0.952,0.606
0,2,0,2,2,1,0,2,1,0,1,1,0,0,2,2,0.497,0.247,0.311,0.741
1,1,1,0,2,0,0,0,0,2,2,0,0,0,1,0,0.423,0.363,0.404,0.714
1,2,2,0,0,1,1,0,0,2,0,2,0,2,2,2,0.55,0.361,0.671,0.594
0,2,0,0,0,1,2,0,1,0,0,2,1,2,2,2,0.452,0.329,0.505,0.461
0,2,0,1,2,1,2,2,2,0,2,1,1,2,1,1,0.746,0.819,0.537,0.596
0,1,1,1,1,0,1,1,1,0,2,1,0,0,1,0,0.529,0.248,0.384,0.988
0,0,0,2,0,1,1,1,0,1,1,0,0,2,2,2,0.591,0.088,0.307,0.725
1,2,2,0,0,1,2,1,0,2,2,1,0,1,0,0,0.521,0.679,0.529,0.493
0,2,2,0,0,2,1,0,1,0,2,1,2,0,1,2,0.321,0.241,0.648,0.222
0,1,0,2,2,0,1,1,2,1,0,2,2,0,0,2,0.356,0.252,0.156,0.505
2,0,0,0,2,2,2,1,2,1,0,2,1,0,1,1,0.657,0.44,0.823,0.482
0,2,2,0,1,1,0,1,2,0,1,0,1,0,0,1,0.183,0.17,0.07,0.08
2,1,0,2,1,2,2,1,0,1,2,2,1,0,2,2,0.66,0.418,0.748,0.455
0,1,0,0,2,2,0,2,2,0,2,1,2,1,1,0,0.587,0.665,0.843,0.482
0,0,0,1,1,2,0,2,0,0,2,2,1,1,1,1,0.674,0.496,0.853,0.584
0,0,1,1,0,2,2,0,2,2,1,2,1,1,2,2,0.778,0.687,0.843,0.617
2,1,2,2,0,2,1,1,2,2,1,2,2,2,0,1,0.618,0.525,0.759,0.254
2,2,1,2,2,2,1,0,1,2,0,0,2,2,0,2,0.393,0.248,0.623,0.123
0,2,2,2,0,0,1,0,1,1,1,0,1,2,0,2,0.145,0.09,0.175,0.101
1,0,0,1,0,2,2,0,1,2,0,2,1,2,0,1,0.689,0.491,0.826,0.479
2,1,1,0,0,0,0,0,0,1,1,2,0,2,0,1,0.508,0.159,0.54,0.748
0,2,1,2,2,2,1,0,0,1,2,0,2,0,0,1,0.236,0.185,0.344,0.097
0,1,2,0,0,2,0,0,1,0,2,0,2,2,0,2,0.273,0.242,0.534,0.096
2,1,0,2,1,2,1,2,1,1,2,1,0,2,0,0,0.711,0.513,0.743,0.585
1,2,2,1,2,1,0,2,1,2,1,0,1,0,2,2,0.493,0.358,0.363,0.358
1,1,2,2,1,1,1,0,1,1,0,1,0,2,1,1,0.629,0.17,0.576,0.698
0,2,0,1,0,1,1,1,0,2,0,1,2,2,0,0,0.405,0.339,0.415,0.483
2,2,1,1,2,2,2,1,0,1,0,1,1,0,2,0,0.502,0.256,0.8,0.499
2,1,0,1,0,1,1,1,1,0,0,0,1,0,1,0,0.448,0.005,0.416,0.583
1,0,0,0,2,1,2,0,0,0,0,2,2,1,1,0,0.493,0.33,0.661,0.574
0,1,2,2,1,1,2,2,2,2,0,1,1,2,0,2,0.591,0.831,0.291,0.371
2,2,1,2,2,0,2,1,2,1,2,0,2,0,1,1,0.504,0.494,0.323,0.38
0,1,1,1,1,1,0,0,2,1,0,2,2,2,2,1,0.622,0.355,0.533,0.716
2,0,0,0,1,1,2,1,1,0,0,1,0,1,0,0,0.579,0.323,0.555,0.694
0,0,1,1,1,2,1,1,0,0,2,2,0,2,2,0,0.673,0.349,0.844,0.849
0,2,1,0,1,2,1,2,1,1,2,0,2,2,1,1,0.551,0.434,0.649,0.239
0,1,0,1,0,1,2,0,0,2,0,0,1,0,1,0,0.42,0.344,0.224,0.61
1,2,0,2,1,2,1,0,2,1,1,1,1,0,1,2,0.537,0.248,0.773,0.365
2,0,0,2,2,2,0,2,0,0,2,2,2,1,2,2,0.65,0.512,0.91,0.462
2,1,1,1,0,0,2,0,2,1,2,2,2,0,1,1,0.683,0.585,0.503,0.74
0,1,1,2,2,1,2,2,2,2,1,1,0,1,0,1,0.772,0.84,0.31,0.697
1,1,1,1,0,2,1,0,0,1,0,2,0,1,1,2,0.747,0.188,0.941,0.829
1,2,1,2,0,2,1,1,1,1,0,0,1,1,1,0,0.397,0.09,0.782,0.233
0,1,0,0,0,2,2,0,1,1,0,0,1,1,1,1,0.476,0.275,0.711,0.381
1,2,1,2,2,0,1,2,1,2,1,1,0,1,2,1,0.681,0.505,0.636,0.721
1,0,2,1,0,0,1,0,1,2,0,2,0,2,0,2,0.57,0.337,0.527,0.694
0,2,1,2,1,1,2,1,1,2,1,0,2,2,2,2,0.55,0.428,0.288,0.373
0,2,0,1,1,2,0,2,1,0,0,1,2,1,0,0,0.378,0.361,0.648,0.342
2,0,0,0,0,0,0,2,2,0,0,2,2,2,2,1,0.592,0.516,0.699,0.608
1,1,0,0,2,1,2,1,2,1,2,1,2,1,2,0,0.732,0.659,0.7,0.588
1,2,0,2,1,0,0,2,0,1,2,2,2,1,1,1,0.534,0.494,0.619,0.463
2,2,2,0,0,0,1,2,0,2,2,0,2,1,2,1,0.456,0.583,0.537,0.21
2,1,2,0,1,0,2,1,2,0,1,0,1,1,1,1,0.503,0.437,0.534,0.38
2,1,2,2,2,0,1,2,1,0,1,1,1,0,0,2,0.351,0.266,0.292,0.347
1,1,1,0,1,1,1,2,1,2,0,0,0,0,2,1,0.666,0.325,0.398,0.736
2,2,2,1,2,2,0,1,2,0,0,1,2,2,2,0,0.446,0.346,0.982,0.33
0,1,1,2,1,2,0,1,2,1,0,0,2,1,1,0,0.418,0.247,0.625,0.339
1,1,0,1,2,1,2,1,0,1,1,2,0,2,2,0,0.767,0.347,0.682,0.977
2,1,1,1,1,0,1,0,1,0,2,2,0,0,2,2,0.671,0.255,0.505,0.948
2,2,0,0,0,2,2,2,1,2,2,1,1,2,0,0,0.625,0.827,0.856,0.213
1,1,2,0,0,1,1,1,1,2,2,2,2,0,0,1,0.517,0.421,0.412,0.347
0,2,2,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0.113,0.239,0.243
2,2,0,2,2,1,0,0,2,0,1,0,0,1,2,0,0.456,0.263,0.487,0.592
1,2,2,0,2,0,2,1,0,0,1,2,1,2,2,2,0.416,0.357,0.688,0.365
2,2,2,1,1,2,1,0,2,1,2,2,2,0,2,2,0.561,0.441,0.847,0.356
0,0,0,1,1,2,1,1,0,2,1,2,2,0,2,1,0.629,0.241,0.708,0.589
2,0,2,1,2,1,1,0,1,1,0,0,0,2,0,0,0.433,0.112,0.401,0.588
1,1,2,2,1,0,2,1,2,2,1,1,0,2,0,1,0.647,0.677,0.481,0.574
2,0,1,0,2,2,0,0,1,2,1,1,1,2,2,0,0.558,0.327,0.984,0.48
0,2,2,0,0,1,1,0,1,2,2,2,2,2,1,2,0.486,0.499,0.565,0.328
1,0,1,1,1,2,2,2,1,0,0,0,2,1,1,0,0.63,0.436,0.825,0.45
2,2,0,1,1,1,1,0,1,2,0,1,1,1,1,1,0.652,0.323,0.698,0.574
0,2,0,0,0,0,1,0,0,0,0,0,2,0,2,0,0.025,0.025,0.27,0.349
2,0,0,0,2,2,0,2,0,1,1,1,2,0,2,1,0.56,0.273,0.826,0.452
1,0,0,1,2,1,1,0,2,2,2,2,2,2,2,2,0.841,0.648,0.683,0.727
0,2,0,1,1,0,1,1,0,1,1,0,1,2,2,0,0.345,0.103,0.371,0.478
1,1,1,0,2,1,2,2,1,0,1,0,1,2,0,2,0.558,0.404,0.387,0.333
1,2,0,1,1,0,1,1,2,0,0,0,1,2,2,2,0.493,0.266,0.515,0.502
2,1,0,1,2,2,1,2,2,1,2,0,1,1,2,1,0.837,0.604,0.799,0.494
1,0,1,2,0,0,1,1,1,1,2,2,1,1,1,0,0.559,0.346,0.594,0.629
2,0,2,1,1,0,2,0,2,0,2,2,1,0,2,0,0.511,0.569,0.513,0.619
1,0,2,0,0,2,2,2,0,1,0,2,2,2,0,2,0.552,0.497,0.839,0.211
2,2,0,2,2,1,2,1,2,0,1,2,2,1,0,0,0.492,0.508,0.46,0.369
0,1,2,2,2,0,1,0,0,0,2,1,1,2,2,2,0.352,0.326,0.481,0.484
1,0,2,2,1,2,2,0,2,0,2,1,2,0,0,2,0.484,0.585,0.623,0.254
1,2,1,2,2,1,1,1,0,0,0,0,1,0,2,1,0.319,0.027,0.346,0.351
2,2,2,2,0,2,0,2,1,0,2,0,1,2,0,0,0.277,0.433,0.58,0
2,1,0,1,0,2,2,1,2,0,1,0,0,2,2,0,0.729,0.425,0.847,0.728
0,2,1,1,2,1,2,0,1,1,0,1,0,2,0,2,0.587,0.341,0.353,0.717
2,1,0,1,2,0,2,0,2,2,1,0,1,1,1,2,0.687,0.58,0.511,0.574
0,1,1,0,1,2,2,1,1,0,0,1,0,2,1,0,0.578,0.338,0.833,0.722
1,2,1,2,1,1,0,0,0,2,0,2,0,1,2,0,0.51,0.341,0.634,0.744
0,1,2,1,0,0,0,1,2,2,0,1,0,1,0,0,0.435,0.493,0.415,0.73
1,2,2,0,0,2,1,0,0,2,1,2,2,2,1,2,0.488,0.331,0.961,0.246
0,0,2,0,1,0,0,1,1,0,1,1,2,2,2,2,0.385,0.192,0.547,0.457
0,0,2,2,1,1,0,1,0,0,2,2,2,2,0,0,0.286,0.36,0.305,0.342
1,0,2,2,2,2,2,1,1,1,1,1,2,0,1,1,0.559,0.259,0.719,0.351
1,2,1,1,1,0,2,2,2,2,2,0,0,1,2,2,0.825,0.925,0.546,0.7
0,0,1,1,2,2,0,2,2,1,2,0,2,2,0,0,0.531,0.594,0.553,0.325
1,1,2,0,1,1,1,1,1,1,0,2,0,2,1,1,0.648,0.189,0.64,0.743
1,0,0,1,0,1,2,2,0,0,0,1,2,0,0,1,0.593,0.411,0.38,0.629
0,0,2,1,2,1,0,0,2,1,0,1,0,2,0,2,0.534,0.337,0.36,0.705
0,1,2,1,1,0,1,0,2,1,2,1,0,2,1,0,0.58,0.507,0.551,0.87
0,1,0,1,1,2,2,1,1,2,2,1,1,0,1,2,0.736,0.592,0.687,0.596
2,0,2,0,2,1,1,1,2,0,0,0,2,0,1,0,0.331,0.193,0.416,0.37
1,2,2,0,1,1,2,2,2,2,1,2,2,2,0,1,0.628,0.822,0.511,0.232
0,2,1,0,0,1,0,2,2,2,1,0,0,1,1,1,0.604,0.593,0.388,0.575
1,1,1,2,1,0,0,1,1,2,1,1,0,1,0,0,0.525,0.345,0.427,0.706
0,1,2,2,1,2,2,2,1,0,1,2,2,2,1,1,0.575,0.495,0.744,0.347
1,0,1,0,1,0,0,1,0,2,2,1,0,1,0,0,0.529,0.517,0.551,0.751
2,1,0,0,1,2,0,0,2,1,1,1,1,2,0,1,0.58,0.346,0.807,0.372
1,2,0,2,1,1,0,2,0,2,2,0,1,1,1,0,0.51,0.579,0.447,0.375
0,1,2,0,1,2,1,0,1,0,1,2,0,1,0,0,0.363,0.176,0.648,0.508
1,0,2,0,0,0,2,0,1,0,0,2,2,2,0,1,0.362,0.341,0.495,0.359
1,1,0,0,1,0,0,1,2,2,1,1,1,0,1,0,0.489,0.409,0.566,0.587
0,2,0,1,2,2,0,0,2,1,1,2,1,1,2,1,0.576,0.361,0.786,0.459
0,0,1,2,2,2,0,1,2,2,2,0,2,0,1,2,0.517,0.519,0.43,0.33
1,2,0,0,0,1,2,1,0,2,1,1,2,1,0,0,0.5,0.496,0.512,0.327
0,2,1,2,1,0,2,1,0,1,1,2,0,1,1,0,0.447,0.34,0.463,0.714
0,2,2,1,0,1,1,1,2,1,1,1,2,1,1,1,0.573,0.349,0.521,0.451
2,0,1,1,1,2,0,2,2,1,2,2,2,0,2,1,0.776,0.575,0.787,0.617
0,2,1,1,1,1,1,2,0,1,2,0,0,1,1,1,0.654,0.431,0.381,0.698
0,1,1,2,1,0,2,1,2,0,0,2,0,2,2,2,0.6,0.515,0.445,0.853
1,0,1,0,2,1,1,2,2,2,1,0,1,2,1,1,0.747,0.569,0.499,0.483
2,1,0,0,2,0,0,2,1,2,1,2,1,1,0,1,0.557,0.505,0.514,0.454
2,2,1,1,1,0,0,0,2,0,1,1,2,1,2,0,0.443,0.33,0.698,0.607
0,2,2,1,1,0,2,0,0,2,1,1,0,0,2,0,0.379,0.421,0.416,0.716
